,year,target_area,no_of_place,sleepnights,accommodation,number_of_ppl,number_of_children,cost_total_trip,cost_total_per_person,satisfied,sex,age,month,living_area,target_beforesplit,transportation,reason,relationship_beforesplit,relationship1,relationship2,relationship3,target_1,target_2,target_3,target_4,target_5,target_6,target_7,target_8,target_9,target_10,target_11,target_12,target_14,target_15,target_16,target_17,target_area1,target_area2,target_area3,target_area4,target_area5,target_area6,target_area7,target_area8,target_area9,target_area10,target_area11,transportation1,transportation2,transportation3,reason1,reason2,reason3,accommodation_1,accommodation_2,accommodation_3,accommodation_4,accommodation_5,accommodation_6,accommodation_7,accommodation_8,accommodation_9,accommodation_10,accommodation_11,accommodation_12,accommodation_13,accommodation_14
1938,2019.0,"31370,31160",2,"2,0",4,5.0,2.0,480000.0,,4.0,1,7,5,11,1,1,"1,2,6",1,1.0,,,1.0,,,,,,,,,,,,,,,,31370,31160.0,,,,,,,,,,1,,,1,2,6,4.0,4.0,0.0,,,,,,,,,,,
1939,2019.0,32060,1,1,3,2.0,0.0,355000.0,,4.0,1,2,1,11,"1,2,6",1,"8,1,5",3,3.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,32060,,,,,,,,,,,1,,,8,1,5,3.0,,,,,,,,,,,,,
1940,2019.0,32010,1,0,0,2.0,0.0,195000.0,,4.0,1,3,1,11,"1,2,6",1,"5,4,8",3,3.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,32010,,,,,,,,,,,1,,,5,4,8,,,,,,,,,,,,,,
1941,2019.0,32030,1,1,3,3.0,1.0,375000.0,,4.0,1,4,1,11,"1,2,6",1,"8,9,5",1,1.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,32030,,,,,,,,,,,1,,,8,9,5,3.0,,,,,,,,,,,,,
1942,2019.0,32410,1,1,3,5.0,0.0,430000.0,,4.0,2,5,1,11,"1,2,6",1,"8,12",1,1.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,32410,,,,,,,,,,,1,,,8,12,,3.0,,,,,,,,,,,,,
1943,2019.0,32040,1,3,5,2.0,0.0,620000.0,,4.0,2,6,8,11,"2,6,8,17",1,"2,8,14",1,1.0,,,,1.0,,,,1.0,,1.0,,,,,,,,1.0,32040,,,,,,,,,,,1,,,2,8,14,5.0,5.0,5.0,,,,,,,,,,,
1944,2019.0,32060,1,2,5,4.0,0.0,850000.0,,4.0,1,4,8,11,"1,6,17",1,"4,1,14",1,1.0,,,1.0,,,,,1.0,,,,,,,,,,1.0,32060,,,,,,,,,,,1,,,4,1,14,5.0,5.0,,,,,,,,,,,,
1945,2019.0,32070,1,2,4,4.0,0.0,960000.0,,4.0,2,3,8,11,"3,4,6",1,"6,1,2",3,3.0,,,,,1.0,1.0,,1.0,,,,,,,,,,,32070,,,,,,,,,,,1,,,6,1,2,4.0,4.0,,,,,,,,,,,,
1946,2019.0,21090,1,0,0,4.0,0.0,920000.0,,4.0,2,5,8,11,"1,2,6",1,"1,14,11",1,1.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,21090,,,,,,,,,,,1,,,1,14,11,,,,,,,,,,,,,,
1947,2019.0,38350,1,3,12,4.0,1.0,710000.0,,4.0,2,4,8,11,"1,2,4,6",1,"12,5,6",1,1.0,,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,38350,,,,,,,,,,,1,,,12,5,6,12.0,12.0,12.0,,,,,,,,,,,
1948,2019.0,"31210,31220,31210",3,"0,0,0",,4.0,0.0,340000.0,,4.0,1,5,8,11,"1,3",1,"9,14,4",3,3.0,,,1.0,,1.0,,,,,,,,,,,,,,31210,31220.0,31210.0,,,,,,,,,1,,,9,14,4,0.0,0.0,0.0,,,,,,,,,,,
1950,2019.0,"31180,36420",2,"0,1",4,1.0,,261000.0,,3.0,1,3,9,11,"1,2,8",1,7,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,31180,36420.0,,,,,,,,,,1,,,7,,,0.0,4.0,,,,,,,,,,,,
1951,2019.0,32030,1,3,1,4.0,0.0,552000.0,,5.0,2,4,9,11,"1,2,4,8",1,"4,5,6",1,1.0,,,1.0,1.0,,1.0,,,,1.0,,,,,,,,,32030,,,,,,,,,,,1,,,4,5,6,1.0,1.0,1.0,,,,,,,,,,,
1952,2019.0,32310,1,0,0,45.0,0.0,45000.0,,5.0,2,7,3,11,"1,2",7,"11,1,2",5,5.0,,,1.0,1.0,,,,,,,,,,,,,,,32310,,,,,,,,,,,7,,,11,1,2,,,,,,,,,,,,,,
1953,2019.0,32060,1,2,4,4.0,0.0,281000.0,,5.0,2,5,3,11,"1,2,6,7,15",1,"11,1,14","1,2",1.0,2.0,,1.0,1.0,,,,1.0,1.0,,,,,,,1.0,,,32060,,,,,,,,,,,1,,,11,1,14,4.0,4.0,,,,,,,,,,,,
1954,2019.0,32060,1,0,0,5.0,0.0,55000.0,,4.0,2,6,3,11,"1,2",1,"14,1",3,3.0,,,1.0,1.0,,,,,,,,,,,,,,,32060,,,,,,,,,,,1,,,14,1,,,,,,,,,,,,,,,
1955,2019.0,32060,1,1,1,4.0,0.0,185000.0,,5.0,2,1,3,11,"1,2,6,15","10,6","1,4,8",3,3.0,,,1.0,1.0,,,,1.0,,,,,,,,1.0,,,32060,,,,,,,,,,,10,6,,1,4,8,1.0,,,,,,,,,,,,,
1956,2019.0,31380,1,0,0,2.0,0.0,74000.0,,5.0,2,3,3,11,"1,2,5,6",1,"1,4",3,3.0,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,31380,,,,,,,,,,,1,,,1,4,,,,,,,,,,,,,,,
1957,2019.0,37020,1,0,0,8.0,0.0,50000.0,,4.0,2,6,3,11,"1,2",1,"14,4",3,3.0,,,1.0,1.0,,,,,,,,,,,,,,,37020,,,,,,,,,,,1,,,14,4,,,,,,,,,,,,,,,
1958,2019.0,31380,1,0,0,2.0,0.0,70000.0,,4.0,1,5,10,11,"1,2,6",1,"3,4",1,1.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,31380,,,,,,,,,,,1,,,3,4,,,,,,,,,,,,,,,
1959,2019.0,"31130,31380",2,"0,0",,3.0,1.0,100000.0,,5.0,2,3,10,11,"1,2",1,"1,5",1,1.0,,,1.0,1.0,,,,,,,,,,,,,,,31130,31380.0,,,,,,,,,,1,,,1,5,,0.0,0.0,,,,,,,,,,,,
1960,2019.0,32030,1,2,1,4.0,0.0,500000.0,,5.0,2,2,10,11,"1,2,6,15",1,"2,1,11",3,3.0,,,1.0,1.0,,,,1.0,,,,,,,,1.0,,,32030,,,,,,,,,,,1,,,2,1,11,1.0,1.0,,,,,,,,,,,,
1961,2019.0,31250,1,0,0,2.0,0.0,90000.0,,5.0,2,6,10,11,"1,9",1,"11,5",1,1.0,,,1.0,,,,,,,,1.0,,,,,,,,31250,,,,,,,,,,,1,,,11,5,,,,,,,,,,,,,,,
1962,2019.0,23010,1,0,0,3.0,1.0,228990.0,,4.0,2,3,4,11,"1,2",1,"4,1",1,1.0,,,1.0,1.0,,,,,,,,,,,,,,,23010,,,,,,,,,,,1,,,4,1,,,,,,,,,,,,,,,
1963,2019.0,35040,1,2,12,10.0,0.0,210000.0,,5.0,1,5,4,11,"1,2,6,15",1,"14,8","1,2",1.0,2.0,,1.0,1.0,,,,1.0,,,,,,,,1.0,,,35040,,,,,,,,,,,1,,,14,8,,12.0,12.0,,,,,,,,,,,,
1964,2019.0,35040,1,1,2,6.0,0.0,235000.0,,4.0,1,3,4,11,"1,6,15",1,"14,11",1,1.0,,,1.0,,,,,1.0,,,,,,,,1.0,,,35040,,,,,,,,,,,1,,,14,11,,2.0,,,,,,,,,,,,,
1965,2019.0,"31180,32010",2,"0,0",,2.0,0.0,70000.0,,5.0,2,2,4,11,"1,15","2,6","4,5",3,3.0,,,1.0,,,,,,,,,,,,,1.0,,,31180,32010.0,,,,,,,,,,2,6,,4,5,,0.0,0.0,,,,,,,,,,,,
1966,2019.0,33380,1,1,10,2.0,0.0,300000.0,,4.0,1,4,11,11,"1,2,4,6,15,16","1,4","4,14,5",1,1.0,,,1.0,1.0,,1.0,,1.0,,,,,,,,1.0,1.0,,33380,,,,,,,,,,,1,4,,4,14,5,10.0,,,,,,,,,,,,,
1967,2019.0,38030,1,2,3,4.0,2.0,700000.0,,4.0,2,4,11,11,"1,2,6,15",1,"1,8,14",1,1.0,,,1.0,1.0,,,,1.0,,,,,,,,1.0,,,38030,,,,,,,,,,,1,,,1,8,14,3.0,3.0,,,,,,,,,,,,
1968,2019.0,31370,1,0,0,7.0,0.0,360080.0,,5.0,1,3,5,11,"1,6",1,"5,12,14",3,3.0,,,1.0,,,,,1.0,,,,,,,,,,,31370,,,,,,,,,,,1,,,5,12,14,,,,,,,,,,,,,,
1969,2019.0,23310,1,0,0,40.0,0.0,16000.0,,4.0,2,7,5,11,"1,2",7,"4,14,2",5,5.0,,,1.0,1.0,,,,,,,,,,,,,,,23310,,,,,,,,,,,7,,,4,14,2,,,,,,,,,,,,,,
1970,2019.0,31190,1,0,0,3.0,1.0,269970.0,,5.0,2,3,5,11,"1,3,5",1,2,1,1.0,,,1.0,,1.0,,1.0,,,,,,,,,,,,31190,,,,,,,,,,,1,,,2,,,,,,,,,,,,,,,,
1971,2019.0,31230,1,0,0,30.0,0.0,20000.0,,4.0,1,7,5,11,"2,6,15",7,4,5,5.0,,,,1.0,,,,1.0,,,,,,,,1.0,,,31230,,,,,,,,,,,7,,,4,,,,,,,,,,,,,,,,
1972,2019.0,31190,1,1,1,3.0,1.0,594990.0,,5.0,1,4,7,11,"1,2,3,5",1,"2,14",1,1.0,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,31190,,,,,,,,,,,1,,,2,14,,1.0,,,,,,,,,,,,,
1973,2019.0,35380,1,2,4,4.0,2.0,750000.0,,5.0,2,3,7,11,"1,2,6",1,"1,14",1,1.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,35380,,,,,,,,,,,1,,,1,14,,4.0,4.0,,,,,,,,,,,,
1974,2019.0,36030,1,2,12,4.0,2.0,630000.0,,5.0,1,3,7,11,"1,2,6,8,15",1,"14,1",1,1.0,,,1.0,1.0,,,,1.0,,1.0,,,,,,1.0,,,36030,,,,,,,,,,,1,,,14,1,,12.0,12.0,,,,,,,,,,,,
1976,2019.0,31370,1,0,0,3.0,1.0,100000.0,,4.0,2,3,8,11,"1,6",1,5,1,1.0,,,1.0,,,,,1.0,,,,,,,,,,,31370,,,,,,,,,,,1,,,5,,,,,,,,,,,,,,,,
1977,2019.0,31250,1,0,0,4.0,1.0,50000.0,,4.0,2,2,8,11,"1,6",1,"5,3",3,3.0,,,1.0,,,,,1.0,,,,,,,,,,,31250,,,,,,,,,,,1,,,5,3,,,,,,,,,,,,,,,
1978,2019.0,32030,1,3,3,4.0,0.0,795000.0,,4.0,1,2,8,11,"1,2,6,15",1,"1,2",3,3.0,,,1.0,1.0,,,,1.0,,,,,,,,1.0,,,32030,,,,,,,,,,,1,,,1,2,,3.0,3.0,3.0,,,,,,,,,,,
1979,2019.0,31370,1,0,0,3.0,0.0,55000.0,,4.0,2,5,8,11,"2,6",1,"1,8,7",1,1.0,,,,1.0,,,,1.0,,,,,,,,,,,31370,,,,,,,,,,,1,,,1,8,7,,,,,,,,,,,,,,
1980,2019.0,32030,1,1,12,2.0,0.0,195000.0,,4.0,1,5,8,11,"1,2,6",1,"8,11",1,1.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,32030,,,,,,,,,,,1,,,8,11,,12.0,,,,,,,,,,,,,
1981,2019.0,31190,1,0,0,2.0,0.0,45000.0,,4.0,1,4,12,11,"1,6",1,"5,3",3,3.0,,,1.0,,,,,1.0,,,,,,,,,,,31190,,,,,,,,,,,1,,,5,3,,,,,,,,,,,,,,,
1982,2019.0,32390,1,0,0,4.0,0.0,35000.0,,4.0,2,7,12,11,"1,2",1,14,1,1.0,,,1.0,1.0,,,,,,,,,,,,,,,32390,,,,,,,,,,,1,,,14,,,,,,,,,,,,,,,,
1983,2019.0,38050,1,2,1,1.0,,300000.0,,4.0,1,5,12,11,"1,2,6,15","10,6","4,2",,,,,1.0,1.0,,,,1.0,,,,,,,,1.0,,,38050,,,,,,,,,,,10,6,,4,2,,1.0,1.0,,,,,,,,,,,,
1984,2019.0,37010,1,1,10,2.0,0.0,420000.0,,4.0,1,4,9,11,"2,4,11",1,"14,2,8",1,1.0,,,,1.0,,1.0,,,,,,,1.0,,,,,,37010,,,,,,,,,,,1,,,14,2,8,10.0,,,,,,,,,,,,,
1985,2019.0,32010,1,0,0,2.0,0.0,52000.0,,5.0,2,2,1,11,"1,2,15","6,2","1,4",3,3.0,,,1.0,1.0,,,,,,,,,,,,1.0,,,32010,,,,,,,,,,,6,2,,1,4,,,,,,,,,,,,,,,
1986,2019.0,"32320,32320",2,"1,1",4,4.0,2.0,68000.0,,5.0,2,4,1,11,"2,3",1,"5,3,6",1,1.0,,,,1.0,1.0,,,,,,,,,,,,,,32320,32320.0,,,,,,,,,,1,,,5,3,6,4.0,4.0,,,,,,,,,,,,
1988,2019.0,39020,1,2,3,2.0,0.0,600000.0,,5.0,2,4,10,11,"1,2,6,15","8,4","14,2,1",1,1.0,,,1.0,1.0,,,,1.0,,,,,,,,1.0,,,39020,,,,,,,,,,,8,4,,14,2,1,3.0,3.0,,,,,,,,,,,,
1989,2019.0,23040,1,1,3,3.0,0.0,380010.0,,4.0,1,4,10,11,"1,6",1,"4,11",1,1.0,,,1.0,,,,,1.0,,,,,,,,,,,23040,,,,,,,,,,,1,,,4,11,,3.0,,,,,,,,,,,,,
1990,2019.0,32060,1,1,4,2.0,0.0,550000.0,,4.0,1,2,11,11,"1,2,4,6,7,15,16",1,"8,1,2",3,3.0,,,1.0,1.0,,1.0,,1.0,1.0,,,,,,,1.0,1.0,,32060,,,,,,,,,,,1,,,8,1,2,4.0,,,,,,,,,,,,,
1991,2019.0,36020,1,1,10,4.0,0.0,870000.0,,4.0,2,2,11,11,"1,2,4,15,16","6,8","2,14,1",3,3.0,,,1.0,1.0,,1.0,,,,,,,,,,1.0,1.0,,36020,,,,,,,,,,,6,8,,2,14,1,10.0,,,,,,,,,,,,,
1992,2019.0,35040,1,1,11,3.0,1.0,469990.0,,4.0,1,3,11,11,"1,2,4,6,11,15",1,"4,2,1",1,1.0,,,1.0,1.0,,1.0,,1.0,,,,,1.0,,,1.0,,,35040,,,,,,,,,,,1,,,4,2,1,11.0,,,,,,,,,,,,,
1993,2019.0,21090,1,1,2,2.0,0.0,210000.0,,5.0,1,2,2,11,"1,2,6,15","10,6","11,1",3,3.0,,,1.0,1.0,,,,1.0,,,,,,,,1.0,,,21090,,,,,,,,,,,10,6,,11,1,,2.0,,,,,,,,,,,,,
1994,2019.0,21090,1,1,1,2.0,0.0,576000.0,,5.0,2,4,2,11,"1,2,5,6,15",1,"2,14",1,1.0,,,1.0,1.0,,,1.0,1.0,,,,,,,,1.0,,,21090,,,,,,,,,,,1,,,2,14,,1.0,,,,,,,,,,,,,
1996,2019.0,31270,1,0,0,4.0,0.0,45000.0,,4.0,1,7,2,11,"1,2",1,"5,11",1,1.0,,,1.0,1.0,,,,,,,,,,,,,,,31270,,,,,,,,,,,1,,,5,11,,,,,,,,,,,,,,,
1997,2019.0,32010,1,0,0,5.0,0.0,77000.0,,4.0,1,5,2,11,"1,2",1,"1,4",1,1.0,,,1.0,1.0,,,,,,,,,,,,,,,32010,,,,,,,,,,,1,,,1,4,,,,,,,,,,,,,,,
1998,2019.0,39020,1,2,4,4.0,0.0,265000.0,,5.0,2,2,2,11,"1,2,6,8,15","8,4","14,5,1","1,3",1.0,3.0,,1.0,1.0,,,,1.0,,1.0,,,,,,1.0,,,39020,,,,,,,,,,,8,4,,14,5,1,4.0,4.0,,,,,,,,,,,,
1999,2019.0,23320,1,1,3,4.0,2.0,260000.0,,4.0,1,4,12,11,"1,2,6","10,4","2,14",1,1.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,23320,,,,,,,,,,,10,4,,2,14,,3.0,,,,,,,,,,,,,
2001,2019.0,32010,1,0,0,3.0,0.0,154980.0,,4.0,2,1,12,11,"1,2,15",1,"1,2",1,1.0,,,1.0,1.0,,,,,,,,,,,,1.0,,,32010,,,,,,,,,,,1,,,1,2,,,,,,,,,,,,,,,
2002,2019.0,32030,1,0,0,3.0,1.0,199980.0,,5.0,1,3,12,11,"1,2,6",1,"5,1",1,1.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,32030,,,,,,,,,,,1,,,5,1,,,,,,,,,,,,,,,
2003,2019.0,32030,1,1,3,4.0,0.0,235000.0,,5.0,2,2,12,11,"1,6,15",1,"2,10",3,3.0,,,1.0,,,,,1.0,,,,,,,,1.0,,,32030,,,,,,,,,,,1,,,2,10,,3.0,,,,,,,,,,,,,
2004,2019.0,"35010,22010",2,"0,2",12,2.0,0.0,290000.0,,5.0,2,2,1,11,"1,2,6,15","10,6","14,6",3,3.0,,,1.0,1.0,,,,1.0,,,,,,,,1.0,,,35010,22010.0,,,,,,,,,,10,6,,14,6,,0.0,12.0,12.0,,,,,,,,,,,
2005,2019.0,23010,1,0,0,2.0,0.0,57000.0,,4.0,1,4,1,11,"2,6",1,"4,5",1,1.0,,,,1.0,,,,1.0,,,,,,,,,,,23010,,,,,,,,,,,1,,,4,5,,,,,,,,,,,,,,,
2006,2019.0,32370,1,1,7,10.0,0.0,205000.0,,5.0,2,5,1,11,"1,6,11",1,"5,14",3,3.0,,,1.0,,,,,1.0,,,,,1.0,,,,,,32370,,,,,,,,,,,1,,,5,14,,7.0,,,,,,,,,,,,,
2007,2019.0,39020,1,2,4,4.0,0.0,620000.0,,5.0,1,5,2,11,"1,2,3","8,4","11,1","1,3",1.0,3.0,,1.0,1.0,1.0,,,,,,,,,,,,,,39020,,,,,,,,,,,8,4,,11,1,,4.0,4.0,,,,,,,,,,,,
2008,2019.0,31240,1,0,0,4.0,2.0,155000.0,,4.0,2,3,3,11,3,1,"10,3",1,1.0,,,,,1.0,,,,,,,,,,,,,,31240,,,,,,,,,,,1,,,10,3,,,,,,,,,,,,,,,
2009,2019.0,31370,1,1,14,4.0,2.0,125000.0,,5.0,2,4,3,11,"1,6,11",1,"4,1",1,1.0,,,1.0,,,,,1.0,,,,,1.0,,,,,,31370,,,,,,,,,,,1,,,4,1,,14.0,,,,,,,,,,,,,
2010,2019.0,32060,1,0,0,3.0,0.0,88000.0,,5.0,1,5,3,11,"1,2",11,"14,1",3,3.0,,,1.0,1.0,,,,,,,,,,,,,,,32060,,,,,,,,,,,11,,,14,1,,,,,,,,,,,,,,,
2011,2019.0,32010,1,0,0,2.0,0.0,70000.0,,5.0,2,2,3,11,"1,2,6",1,"11,1",3,3.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,32010,,,,,,,,,,,1,,,11,1,,,,,,,,,,,,,,,
2012,2019.0,32410,1,1,3,4.0,2.0,304000.0,,5.0,2,4,3,11,"1,2,6",1,"1,5",1,1.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,32410,,,,,,,,,,,1,,,1,5,,3.0,,,,,,,,,,,,,
2013,2019.0,23310,1,0,0,4.0,2.0,205000.0,,4.0,2,3,4,11,"1,2,15",1,"11,14",1,1.0,,,1.0,1.0,,,,,,,,,,,,1.0,,,23310,,,,,,,,,,,1,,,11,14,,,,,,,,,,,,,,,
2014,2019.0,31190,1,0,0,4.0,2.0,190000.0,,4.0,2,4,4,11,"1,2,5",1,"2,4",1,1.0,,,1.0,1.0,,,1.0,,,,,,,,,,,,31190,,,,,,,,,,,1,,,2,4,,,,,,,,,,,,,,,
2015,2019.0,39010,1,1,1,3.0,0.0,425030.0,,4.0,2,2,5,11,"1,6,15","3,10","5,1,3",4,4.0,,,1.0,,,,,1.0,,,,,,,,1.0,,,39010,,,,,,,,,,,3,10,,5,1,3,1.0,,,,,,,,,,,,,
2016,2019.0,33360,1,1,3,4.0,0.0,482000.0,,4.0,2,5,5,11,"1,2,6","1,4","5,1,2",1,1.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,33360,,,,,,,,,,,1,4,,5,1,2,3.0,,,,,,,,,,,,,
2017,2019.0,"36020,26010",2,"1,1",2,2.0,0.0,421000.0,,4.0,2,2,3,11,"1,2,4,5,9","8,6","9,2,5",4,4.0,,,1.0,1.0,,1.0,1.0,,,,1.0,,,,,,,,36020,26010.0,,,,,,,,,,8,6,,9,2,5,2.0,2.0,,,,,,,,,,,,
2018,2019.0,31270,1,0,0,3.0,1.0,294050.0,,4.0,2,3,3,11,"1,2,5,12",1,"4,2,1",1,1.0,,,1.0,1.0,,,1.0,,,,,,,1.0,,,,,31270,,,,,,,,,,,1,,,4,2,1,,,,,,,,,,,,,,
2019,2019.0,32060,1,1,4,5.0,0.0,690000.0,,4.0,1,1,3,11,"1,2,4,7,15",1,"6,2,14",1,1.0,,,1.0,1.0,,1.0,,,1.0,,,,,,,1.0,,,32060,,,,,,,,,,,1,,,6,2,14,4.0,,,,,,,,,,,,,
2020,2019.0,"32310,33020",2,"2,1",4,4.0,0.0,494000.0,,4.0,1,4,3,11,"1,4,5,6",1,"3,5,14",1,1.0,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,32310,33020.0,,,,,,,,,,1,,,3,5,14,4.0,4.0,4.0,,,,,,,,,,,
2021,2019.0,22310,1,1,11,2.0,0.0,395000.0,,4.0,1,4,4,11,"1,6,15",1,"9,4,2",3,3.0,,,1.0,,,,,1.0,,,,,,,,1.0,,,22310,,,,,,,,,,,1,,,9,4,2,11.0,,,,,,,,,,,,,
2022,2019.0,"23310,23060",2,"1,1",3,4.0,0.0,560000.0,,4.0,2,5,4,11,"1,2,4,5,6,16",1,"3,2,1",1,1.0,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,1.0,,23310,23060.0,,,,,,,,,,1,,,3,2,1,3.0,3.0,,,,,,,,,,,,
2023,2019.0,36020,1,2,3,2.0,0.0,640000.0,,5.0,1,4,6,11,"1,4,6,15",1,"2,11",3,3.0,,,1.0,,,1.0,,1.0,,,,,,,,1.0,,,36020,,,,,,,,,,,1,,,2,11,,3.0,3.0,,,,,,,,,,,,
2024,2019.0,"24010,22010",2,"1,1",9,1.0,,170000.0,,3.0,1,2,5,11,"1,2,15,16","2,10","4,5,6",,,,,1.0,1.0,,,,,,,,,,,,1.0,1.0,,24010,22010.0,,,,,,,,,,2,10,,4,5,6,9.0,9.0,,,,,,,,,,,,
2025,2019.0,39020,1,3,4,3.0,0.0,1237050.0,,5.0,2,2,7,11,"1,2,5,6,15","8,4","1,2",3,3.0,,,1.0,1.0,,,1.0,1.0,,,,,,,,1.0,,,39020,,,,,,,,,,,8,4,,1,2,,4.0,4.0,4.0,,,,,,,,,,,
2026,2019.0,32060,1,1,1,2.0,0.0,470000.0,,5.0,1,2,7,11,"1,2,6",1,"5,14,2",3,3.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,32060,,,,,,,,,,,1,,,5,14,2,1.0,,,,,,,,,,,,,
2027,2019.0,34030,1,2,3,3.0,1.0,624990.0,,5.0,2,3,8,11,"1,6,11,15","10,6,2","10,14",1,1.0,,,1.0,,,,,1.0,,,,,1.0,,,1.0,,,34030,,,,,,,,,,,10,6,2,10,14,,3.0,3.0,,,,,,,,,,,,
2028,2019.0,38350,1,2,12,4.0,0.0,565000.0,,4.0,2,7,8,11,"1,6,15",1,"1,11",3,3.0,,,1.0,,,,,1.0,,,,,,,,1.0,,,38350,,,,,,,,,,,1,,,1,11,,12.0,12.0,,,,,,,,,,,,
2029,2019.0,31380,1,0,0,5.0,1.0,40000.0,,5.0,2,7,6,11,"1,2,15,16",1,"1,11",1,1.0,,,1.0,1.0,,,,,,,,,,,,1.0,1.0,,31380,,,,,,,,,,,1,,,1,11,,,,,,,,,,,,,,,
2031,2019.0,"31280,31370",2,"0,0",,45.0,0.0,50000.0,,5.0,2,5,6,11,1,7,1,5,5.0,,,1.0,,,,,,,,,,,,,,,,31280,31370.0,,,,,,,,,,7,,,1,,,0.0,0.0,,,,,,,,,,,,
2032,2019.0,34380,1,0,0,6.0,2.0,680010.0,,5.0,1,4,9,11,"1,6",1,"14,4,5",1,1.0,,,1.0,,,,,1.0,,,,,,,,,,,34380,,,,,,,,,,,1,,,14,4,5,,,,,,,,,,,,,,
2033,2019.0,35380,1,2,3,5.0,0.0,705000.0,,4.0,1,5,9,11,"1,2,15",1,"5,2,11",1,1.0,,,1.0,1.0,,,,,,,,,,,,1.0,,,35380,,,,,,,,,,,1,,,5,2,11,3.0,3.0,,,,,,,,,,,,
2035,2019.0,"31200,23310",2,"0,0",,25.0,0.0,35000.0,,3.0,1,2,9,11,12,7,13,6,6.0,,,,,,,,,,,,,,1.0,,,,,31200,23310.0,,,,,,,,,,7,,,13,,,0.0,0.0,,,,,,,,,,,,
2037,2019.0,34370,1,0,0,2.0,0.0,60000.0,,4.0,2,5,9,11,"1,2,6,15",1,11,3,3.0,,,1.0,1.0,,,,1.0,,,,,,,,1.0,,,34370,,,,,,,,,,,1,,,11,,,,,,,,,,,,,,,,
2038,2019.0,"32060,22310",2,"1,2",4,3.0,1.0,645000.0,,4.0,2,3,7,11,"1,2,4,5,6,7,11,15",1,"1,14,13",1,1.0,,,1.0,1.0,,1.0,1.0,1.0,1.0,,,,1.0,,,1.0,,,32060,22310.0,,,,,,,,,,1,,,1,14,13,4.0,4.0,4.0,,,,,,,,,,,
2039,2019.0,"31220,31190",2,"1,1",3,5.0,1.0,528000.0,,4.0,2,5,7,11,"1,9,16",1,"2,11,14",1,1.0,,,1.0,,,,,,,,1.0,,,,,,1.0,,31220,31190.0,,,,,,,,,,1,,,2,11,14,3.0,3.0,,,,,,,,,,,,
2040,2019.0,"23040,32060",2,"1,1",3,5.0,3.0,865000.0,,4.0,1,4,7,11,"1,2,4,6,9,15",1,"9,4,5",1,1.0,,,1.0,1.0,,1.0,,1.0,,,1.0,,,,,1.0,,,23040,32060.0,,,,,,,,,,1,,,9,4,5,3.0,3.0,,,,,,,,,,,,
2041,2019.0,23320,1,2,10,3.0,0.0,290040.0,,4.0,1,2,8,11,"2,4,6,15,16","8,4,1","2,5,14",3,3.0,,,,1.0,,1.0,,1.0,,,,,,,,1.0,1.0,,23320,,,,,,,,,,,8,4,1,2,5,14,10.0,10.0,,,,,,,,,,,,
2042,2019.0,"23320,31240",2,"1,1",3,4.0,0.0,510000.0,,4.0,1,5,8,11,"1,2,6,11,15","1,4","2,1,14",1,1.0,,,1.0,1.0,,,,1.0,,,,,1.0,,,1.0,,,23320,31240.0,,,,,,,,,,1,4,,2,1,14,3.0,3.0,,,,,,,,,,,,
2043,2019.0,23320,1,2,3,4.0,0.0,1050000.0,,4.0,2,2,8,11,"1,6,17",8,"4,14,1",3,3.0,,,1.0,,,,,1.0,,,,,,,,,,1.0,23320,,,,,,,,,,,8,,,4,14,1,3.0,3.0,,,,,,,,,,,,
2044,2019.0,39020,1,2,11,5.0,0.0,325000.0,,5.0,1,7,9,11,"1,2,6,15","8,4","11,1",1,1.0,,,1.0,1.0,,,,1.0,,,,,,,,1.0,,,39020,,,,,,,,,,,8,4,,11,1,,11.0,11.0,,,,,,,,,,,,
2045,2019.0,32060,1,1,1,3.0,0.0,2409990.0,,5.0,1,4,9,11,"1,2",1,"2,1",1,1.0,,,1.0,1.0,,,,,,,,,,,,,,,32060,,,,,,,,,,,1,,,2,1,,1.0,,,,,,,,,,,,,
2046,2019.0,33030,1,4,3,2.0,0.0,740000.0,,4.0,2,4,9,11,"1,2,6,15",1,"1,11",1,1.0,,,1.0,1.0,,,,1.0,,,,,,,,1.0,,,33030,,,,,,,,,,,1,,,1,11,,3.0,3.0,3.0,3.0,,,,,,,,,,
