,year,sex,age,age,month,living_area,satisfied,cost_total_trip,number_of_children,number_of_ppl,A6_1,A6_2,A6_3,A6_4,A6_5,A6_6,A6_7,A6_8,A6_9,A6_10,A6_11,A6_12,A6_13,A6_14,D_TRA1_SMONTH,D_TRA2_SMONTH,D_TRA3_SMONTH,D_TRA4_SMONTH,D_TRA5_SMONTH,D_TRA6_SMONTH,D_TRA7_SMONTH,D_TRA8_SMONTH,D_TRA1_1_SPOT1,D_TRA1_1_SPOT2,D_TRA1_1_SPOT3,D_TRA1_1_SPOT4,D_TRA1_1_SPOT5,D_TRA1_1_SPOT6,D_TRA1_1_SPOT7,D_TRA1_1_SPOT8,D_TRA1_1_SPOT9,D_TRA1_1_SPOT10,D_TRA2_1_SPOT1,D_TRA2_1_SPOT2,D_TRA2_1_SPOT3,D_TRA2_1_SPOT4,D_TRA2_1_SPOT5,D_TRA2_1_SPOT6,D_TRA2_1_SPOT7,D_TRA2_1_SPOT8,D_TRA2_1_SPOT9,D_TRA2_1_SPOT10,D_TRA3_1_SPOT1,D_TRA3_1_SPOT2,D_TRA3_1_SPOT3,D_TRA3_1_SPOT4,D_TRA3_1_SPOT5,D_TRA3_1_SPOT6,D_TRA3_1_SPOT7,D_TRA3_1_SPOT8,D_TRA3_1_SPOT9,D_TRA3_1_SPOT10,D_TRA4_1_SPOT1,D_TRA4_1_SPOT2,D_TRA4_1_SPOT3,D_TRA4_1_SPOT4,D_TRA4_1_SPOT5,D_TRA4_1_SPOT6,D_TRA4_1_SPOT7,D_TRA4_1_SPOT8,D_TRA4_1_SPOT9,D_TRA4_1_SPOT10,D_TRA5_1_SPOT1,D_TRA5_1_SPOT2,D_TRA5_1_SPOT3,D_TRA5_1_SPOT4,D_TRA5_1_SPOT5,D_TRA5_1_SPOT6,D_TRA5_1_SPOT7,D_TRA5_1_SPOT8,D_TRA5_1_SPOT9,D_TRA5_1_SPOT10,D_TRA6_1_SPOT1,D_TRA6_1_SPOT2,D_TRA6_1_SPOT3,D_TRA6_1_SPOT4,D_TRA6_1_SPOT5,D_TRA6_1_SPOT6,D_TRA6_1_SPOT7,D_TRA6_1_SPOT8,D_TRA6_1_SPOT9,D_TRA6_1_SPOT10,D_TRA7_1_SPOT1,D_TRA7_1_SPOT2,D_TRA7_1_SPOT3,D_TRA7_1_SPOT4,D_TRA7_1_SPOT5,D_TRA7_1_SPOT6,D_TRA7_1_SPOT7,D_TRA7_1_SPOT8,D_TRA7_1_SPOT9,D_TRA7_1_SPOT10,D_TRA8_1_SPOT1,D_TRA8_1_SPOT2,D_TRA8_1_SPOT3,D_TRA8_1_SPOT4,D_TRA8_1_SPOT5,D_TRA8_1_SPOT6,D_TRA8_1_SPOT7,D_TRA8_1_SPOT8,D_TRA8_1_SPOT9,D_TRA8_1_SPOT10,D_TRA1_S_Day,D_TRA2_S_Day,D_TRA3_S_Day,D_TRA4_S_Day,D_TRA5_S_Day,D_TRA6_S_Day,D_TRA7_S_Day,D_TRA8_S_Day,target_area,no_of_place,month,sleepnights,accommodation,target_beforesplit,transportation,reason,relationship_beforesplit
5407,2019.0,1,2,2,3,24,3.0,180000.0,0.0,2.0,,,,,,,,,,,,,,,3.0,,,,,,,,36030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,36030,1,,0,,"1,2,4","6,10","4,11,3",3
5408,2019.0,2,4,4,3,24,5.0,1150000.0,0.0,4.0,,,3.0,,,,,,,,,,,,3.0,,,,,,,,39020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,39020,1,,2,3,"1,2,4,16","3,10,8","11,12,8",1
5409,2019.0,1,7,7,3,24,5.0,250000.0,2.0,5.0,,,,,,,,,,,,,,,3.0,,,,,,,,36470.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,36470,1,,0,,"1,16",1,"4,8,2",1
5410,2019.0,1,3,3,3,24,5.0,80000.0,0.0,2.0,,,,,,,,,,,,,,,3.0,,,,,,,,36310.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,36310,1,,0,,"1,2,16",1,"5,1,11",3
5411,2019.0,2,5,5,3,24,3.0,180000.0,0.0,4.0,,,,,,,,,,,,,,,3.0,,,,,,,,36360.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,36360,1,,0,,"1,2,16",1,"4,12,11",1
5412,2019.0,1,2,2,4,24,4.0,364000.0,0.0,5.0,,,3.0,,,,,,,,,,,,4.0,,,,,,,,39020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,39020,1,,2,3,"1,2,5","3,8","1,6,14",3
5413,2019.0,2,3,3,4,24,4.0,62000.0,2.0,4.0,,,,,,,,,,,,,,,4.0,,,,,,,,36390.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,36390,1,,0,,"1,5,6",1,"2,1,4",1
5414,2019.0,2,4,4,4,24,5.0,52000.0,0.0,4.0,,,,,,,,,,,,,,,4.0,,,,,,,,36390.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,36390,1,,0,,"1,2",1,"4,8,1",1
5415,2019.0,2,5,5,4,24,4.0,28000.0,0.0,4.0,,,,,,,,,,,,,,,4.0,,,,,,,,35040.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,35040,1,,0,,"1,2,6",1,"1,2",1
5416,2019.0,1,5,5,4,24,4.0,68500.0,0.0,2.0,,,,,,,,,,,,,,,4.0,,,,,,,,36040.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,36040,1,,0,,"1,2,6",1,"8,2,3",1
5417,2019.0,2,2,2,4,24,4.0,22000.0,0.0,2.0,,,,,,,,,,,,,,,4.0,,,,,,,,36310.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,36310,1,,0,,"1,6",1,"1,2,4",3
5418,2019.0,2,4,4,7,24,3.0,389980.0,1.0,3.0,,,,,,,,,,,,,,,7.0,,,,,,,,37040.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,37040,1,,0,,"1,4",1,"1,13,5",1
5419,2019.0,1,4,4,7,24,3.0,289980.0,1.0,3.0,,,,,,,,,,,,,,,7.0,,,,,,,,36020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,36020,1,,0,,"1,2,4",1,"11,8,3",1
5420,2019.0,1,4,4,7,24,4.0,460000.0,0.0,2.0,,,3.0,,,,,,,,,,,,7.0,,,,,,,,36020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,36020,1,,1,3,"1,9,16",1,"5,8,1",3
5421,2019.0,1,5,5,7,24,3.0,310000.0,0.0,2.0,,,3.0,,,,,,,,,,,,7.0,,,,,,,,36460.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,36460,1,,1,3,"1,4,16",1,"1,5,4",1
5422,2019.0,1,7,7,7,24,3.0,1500000.0,0.0,4.0,1.0,,,,,,,,,,,,,,7.0,,,,,,,,39020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,39020,1,,2,1,"1,5,16","3,10,8","11,6,12",2
5423,2019.0,1,1,1,8,24,4.0,200010.0,0.0,2.0,,,,,,,,,,,,,,,8.0,,,,,,,,36480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,36480,1,,0,,6,1,"8,12",2
5424,2019.0,2,2,2,8,24,4.0,150000.0,0.0,2.0,,,,,,,,,,,,,,,8.0,,,,,,,,36010.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,36010,1,,0,,6,1,"8,4",1
5425,2019.0,1,2,2,8,24,4.0,110000.0,0.0,2.0,,,,,,,,,,,,,,,8.0,,,,,,,,36030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,36030,1,,0,,"2,6",1,"8,5",3
5426,2019.0,2,3,3,8,24,4.0,170010.0,0.0,3.0,,,,,,,,,,,,,,,8.0,,,,,,,,35350.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,35350,1,,0,,"1,2",1,"11,1",3
5427,2019.0,1,4,4,8,24,4.0,99990.0,0.0,2.0,,,,,,,,,,,,,,,8.0,,,,,,,,35030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,35030,1,,0,,"3,6",1,"8,9",1
5428,2019.0,1,5,5,8,24,4.0,140010.0,0.0,3.0,,,,,,,,,,,,,,,8.0,,,,,,,,35030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,35030,1,,0,,"9,11,17",1,"9,4",3
5429,2019.0,1,1,1,5,24,4.0,31800.0,0.0,2.0,,,,,,,,,,,,,,,5.0,,,,,,,,36420.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,36420,1,,0,,"2,6",1,"4,2",3
5430,2019.0,2,2,2,5,24,4.0,29500.0,0.0,4.0,,,,,,,,,,,,,,,5.0,,,,,,,,36320.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,36320,1,,0,,"1,11",1,"1,4,2",1
5431,2019.0,2,2,2,9,24,5.0,55500.0,0.0,2.0,,,,,,,,,,,,,,,9.0,,,,,,,,35020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,35020,1,,0,,"1,2,6",1,"1,3,8",3
5432,2019.0,1,5,5,9,24,4.0,50500.0,0.0,2.0,1.0,,,,,,,,,,,,,,9.0,,,,,,,,36360.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,36360,1,,1,1,"1,6",1,"2,8,4",1
5433,2019.0,2,5,5,9,24,5.0,46500.0,0.0,3.0,,,,,,,,,,,,,,,9.0,,,,,,,,35380.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,35380,1,,0,,"1,2",1,"8,1,2",1
5434,2019.0,1,1,1,9,24,5.0,31000.0,0.0,6.0,,,,,,,,,,,,,,,9.0,,,,,,,,36310.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,36310,1,,0,,"1,2,6",1,"8,4,1",3
5435,2019.0,1,7,7,9,24,5.0,139000.0,0.0,4.0,1.0,,,,,,,,,,,,,,9.0,,,,,,,,36020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,36020,1,,1,1,"1,2,6",1,"14,1,3",1
5436,2019.0,2,7,7,9,24,5.0,33000.0,0.0,6.0,,,,,,,,,,,,,,,9.0,,,,,,,,36310.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,36310,1,,0,,"1,2,6",1,"1,8,4",1
5437,2019.0,1,2,2,9,24,4.0,37000.0,0.0,4.0,,,,,,,,,,,,,,,9.0,,,,,,,,36040.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,36040,1,,0,,"1,6",1,"1,8,3",3
5438,2019.0,1,2,2,10,24,5.0,74000.0,0.0,2.0,,,,,,,,,,,,,,,10.0,,,,,,,,31070.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,31070,1,,0,,"1,6",1,"1,4,2",4
5439,2019.0,2,4,4,10,24,5.0,48500.0,1.0,3.0,,,,,,,,,,,,,,,10.0,,,,,,,,36320.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,36320,1,,0,,"1,2,6",1,"1,2,3",1
5440,2019.0,2,5,5,10,24,5.0,51700.0,0.0,4.0,,,,,,,,,,,,,,,10.0,,,,,,,,36470.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,36470,1,,0,,"1,6",1,"8,1",1
5441,2019.0,1,7,7,6,24,4.0,47000.0,0.0,5.0,,,,,,,,,,,,12.0,,,6.0,,,,,,,,36450.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,36450,1,,1,12,"1,11",1,"14,12,5",1
5442,2019.0,2,4,4,6,24,5.0,115000.0,0.0,2.0,,,,,,,,,,,,,,,6.0,,,,,,,,36310.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,36310,1,,0,,"1,6,11,15",1,"5,2,3",1
5443,2019.0,2,2,2,6,24,5.0,346000.0,2.0,4.0,,,3.0,,,,,,,,,,,,6.0,,,,,,,,38350.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,38350,1,,2,3,"9,16",1,"2,5,11",1
5444,2019.0,2,3,3,6,24,4.0,31000.0,0.0,2.0,1.0,,,,,,,,,,,,,,6.0,,,,,,,,35040.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,35040,1,,2,1,"1,2,6",1,"1,2",1
5445,2019.0,1,2,2,6,24,4.0,160000.0,0.0,2.0,,,,,,,,,,,,,,,6.0,,,,,,,,35380.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,35380,1,,0,,"1,2,11,15",1,"5,14,2",3
5446,2019.0,1,1,1,7,24,4.0,42500.0,0.0,4.0,,,,,,,,,,,,,,,7.0,7.0,,,,,,,36440.0,,,,,,,,,,35040.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,"36440,35040",2,,"0,0",,"1,2,6",1,"2,8,3",1
5447,2019.0,2,5,5,7,24,5.0,44500.0,0.0,2.0,,,,,,,,,,,,,,,7.0,,,,,,,,35380.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,35380,1,,0,,"1,2,6",1,"2,1,8",3
5448,2019.0,2,7,7,7,24,5.0,31200.0,0.0,5.0,,,,,,,,,,,,,,,7.0,,,,,,,,35360.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,35360,1,,0,,"1,2,6",1,"2,12",1
5449,2019.0,2,3,3,7,24,5.0,128200.0,2.0,4.0,,,3.0,,,,,,,,,,,,7.0,,,,,,,,36330.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,36330,1,,1,3,"1,2,6",1,"12,3,1",1
5450,2019.0,2,2,2,7,24,4.0,34500.0,0.0,3.0,,,,,,,,,,,,,,,7.0,,,,,,,,36330.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,36330,1,,0,,"1,2,6",1,"1,2,4",3
5451,2019.0,1,2,2,7,24,4.0,24500.0,0.0,3.0,,,,,,,,,,,,,,,7.0,,,,,,,,36040.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,36040,1,,0,,"1,2,6",1,"11,8,2",1
5452,2019.0,1,5,5,7,24,5.0,145000.0,0.0,2.0,,,3.0,,,,,,,,,,,,7.0,,,,,,,,36030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,36030,1,,1,3,"1,2",1,"8,1,4",1
5453,2019.0,1,2,2,7,24,5.0,35500.0,0.0,2.0,,,,,,,,,,,,,,,7.0,,,,,,,,35380.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,35380,1,,0,,"1,2,6",1,"2,1,4",3
5454,2019.0,2,4,4,7,24,4.0,35500.0,2.0,4.0,,,,,,,,,,,,,,,7.0,7.0,,,,,,,36030.0,,,,,,,,,,35380.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,"36030,35380",2,,"0,0",,"1,2,6",1,"1,2,8",1
5455,2019.0,1,5,5,7,24,4.0,49000.0,0.0,5.0,,,,,,,,,,,,,,,7.0,7.0,,,,,,,35370.0,,,,,,,,,,36460.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,"35370,36460",2,,"0,0",,"1,2,6",1,"2,4",1
5456,2019.0,1,2,2,8,24,5.0,188000.0,0.0,5.0,,,,,,,,,,,11.0,,,,8.0,,,,,,,,36330.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,36330,1,,1,11,"1,2,4,6",1,"4,1,5",3
5457,2019.0,1,5,5,8,24,5.0,181500.0,0.0,2.0,1.0,,,,,,,,,,,,,,8.0,,,,,,,,21090.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,21090,1,,1,1,"1,2,6",1,"8,2,1",1
5458,2019.0,2,3,3,8,24,4.0,52000.0,0.0,2.0,,,,,,,,,,,,,,,8.0,8.0,,,,,,,35050.0,,,,,,,,,,36040.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,"35050,36040",2,,"0,0",,"1,2,6",1,"9,3,8",3
5459,2019.0,2,2,2,8,24,4.0,55500.0,0.0,2.0,,,,,,,,,,,,,,,8.0,,,,,,,,36420.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,36420,1,,0,,"1,2,6,11",1,"5,1",3
5460,2019.0,2,4,4,8,24,4.0,33500.0,0.0,3.0,,,,,,,,,,,,,,,8.0,,,,,,,,36010.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,36010,1,,0,,"1,2,6",1,"3,8,1",3
5461,2019.0,2,2,2,11,24,5.0,31300.0,0.0,2.0,,,,,,,,,,,,,,,11.0,,,,,,,,36370.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,36370,1,,0,,"1,2,6",1,"3,4,5",3
5462,2019.0,1,4,4,11,24,5.0,68000.0,0.0,2.0,,,,,,,,,,,,,,,11.0,,,,,,,,36460.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,36460,1,,0,,"1,2",1,"1,8,4",1
5463,2019.0,2,5,5,11,24,5.0,322000.0,0.0,10.0,1.0,,,,,,,,,,,,,,11.0,,,,,,,,32010.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,32010,1,,2,1,"1,2,3,6",1,"1,2,14",3
5464,2019.0,1,2,2,9,24,5.0,57000.0,0.0,3.0,,,,,,,,,,,,,,,9.0,,,,,,,,35050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,35050,1,,0,,"1,2,5,6",1,"8,1,5",3
5465,2019.0,1,1,1,9,24,4.0,35500.0,0.0,4.0,,,,,,,,,,,,12.0,,,9.0,,,,,,,,35050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,35050,1,,1,12,"1,5,6",1,"1,2,5",1
5466,2019.0,2,5,5,9,24,5.0,123000.0,0.0,4.0,,,,,,,,8.0,,,,,,,9.0,,,,,,,,36400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,36400,1,,1,8,"1,2,6",1,"2,12,3",1
5467,2019.0,2,3,3,9,24,4.0,51200.0,0.0,2.0,,,,,,,,,,,,,,,9.0,9.0,,,,,,,35360.0,,,,,,,,,,36360.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,"35360,36360",2,,"0,0",,"1,2,6",1,"2,3,1",3
5468,2019.0,2,2,2,9,24,4.0,56800.0,0.0,2.0,,,,,,,,,,,,,,,9.0,,,,,,,,35010.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,35010,1,,0,,"1,2,4,6",1,"2,8",3
5469,2019.0,1,7,7,9,24,5.0,135500.0,0.0,3.0,,,3.0,,,,,,,,,,,,9.0,,,,,,,,35380.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,35380,1,,1,3,"1,2,4,6",1,"2,8,14",3
5470,2019.0,2,7,7,9,24,5.0,203000.0,0.0,3.0,,,,,,,,,,,,12.0,,,9.0,,,,,,,,11110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,11110,1,,2,12,"1,2,5,6",1,"1,2,11",1
5471,2019.0,1,7,7,12,24,5.0,48500.0,0.0,2.0,,,,,,,,,,,,,,,12.0,,,,,,,,36480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,36480,1,,0,,"1,2",1,"1,11,2",1
5472,2019.0,1,2,2,12,24,5.0,42800.0,0.0,3.0,,,,,,,,,,,,,,,12.0,12.0,,,,,,,36010.0,,,,,,,,,,36310.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,"36010,36310",2,,"0,0",,"1,2,6",1,"8,4,2",3
5473,2019.0,1,1,1,12,24,5.0,48500.0,0.0,3.0,,,,,,,,,,,,,,,12.0,,,,,,,,35380.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,35380,1,,0,,"1,2,6",1,"8,2,1",1
