,year,target_area1,target_area2,target_area3,target_area4,target_area5,target_area6,target_area7,target_area8,target_area9,target_area10,target_area11,no_of_place,sleepnights_1,sleepnights_2,sleepnights_3,sleepnights_4,sleepnights_5,sleepnights_6,sleepnights_7,sleepnights_8,accommodation_1,accommodation_2,accommodation_3,number_of_ppl,number_of_children,cost_total_trip,satisfied,sex,age,month,living_area,transportation1,transportation2,transportation3,reason1,reason2,reason3,relationship1,relationship2,relationship3,target
132,2018,38070,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,160000,4,2,51,6,21,1,0,0,7,9,4,3,0,0,엑티비티
133,2018,38100,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,60000,4,2,35,3,21,1,0,0,8,12,3,1,0,0,엑티비티
134,2018,38110,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,100000,4,1,45,3,21,6,0,0,3,2,8,3,0,0,"축제,관광"
135,2018,38350,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,3,0,150000,4,1,41,6,21,1,0,0,8,12,0,1,0,0,"힐링,호캉스"
136,2018,38330,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,50000,4,2,54,6,21,6,0,0,4,0,0,1,0,0,"힐링,호캉스"
137,2018,38090,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,80000,3,1,60,1,21,1,0,0,14,5,8,1,0,0,"힐링,호캉스"
138,2018,36020,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,120000,4,1,62,2,21,1,0,0,9,4,2,3,0,0,"축제,관광"
139,2018,37310,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,65000,4,1,76,1,21,1,0,0,11,12,5,0,0,0,"힐링,호캉스"
140,2018,26030,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,11,0,0,3,0,45000,4,1,75,3,21,1,0,0,2,3,0,3,0,0,"힐링,호캉스"
141,2018,38050,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,32000,3,2,16,3,21,1,0,0,11,3,0,1,0,0,"힐링,호캉스"
142,2018,38100,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,15000,4,2,62,3,21,6,0,0,3,8,9,3,0,0,"힐링,호캉스"
143,2018,38090,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,3,1,186000,3,1,16,5,21,1,0,0,14,1,12,1,0,0,"식도락,맛집투어"
144,2018,38370,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2,0,70000,3,1,44,5,21,1,0,0,6,4,1,3,0,0,"힐링,호캉스"
145,2018,34380,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6,0,0,3,0,165791,4,2,59,5,21,1,0,0,9,12,0,5,0,0,엑티비티
146,2018,38070,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,70000,4,2,60,8,21,1,0,0,9,5,0,1,0,0,"축제,관광"
147,2018,38030,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,89583,4,2,62,12,21,1,0,0,5,1,4,1,0,0,"힐링,호캉스"
148,2018,26030,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,89795,4,2,44,12,21,1,0,0,3,5,4,1,0,0,"식도락,맛집투어"
149,2018,38110,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,84771,4,1,23,12,21,1,0,0,8,0,0,3,0,0,"식도락,맛집투어"
150,2018,38070,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,44444,3,2,18,12,21,5,0,0,5,8,0,3,0,0,"식도락,맛집투어"
151,2018,37020,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,100000,5,1,47,5,21,1,0,0,4,0,0,1,0,0,"식도락,맛집투어"
152,2018,38100,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,50000,5,2,38,5,21,1,0,0,9,14,0,3,0,0,"힐링,호캉스"
153,2018,22010,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,50000,4,1,22,1,21,2,0,0,3,2,0,3,0,0,"힐링,호캉스"
154,2018,37420,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,11,0,0,2,0,190000,4,1,48,4,21,1,0,0,1,13,2,1,0,0,"힐링,호캉스"
155,2018,38070,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,43000,4,2,47,2,21,1,0,0,1,2,3,1,0,0,"힐링,호캉스"
156,2018,38360,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,4,0,200000,4,2,60,6,21,1,0,0,8,1,11,3,0,0,"힐링,호캉스"
157,2018,34030,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,11,0,0,4,0,103125,4,2,43,8,21,1,0,0,2,0,0,1,0,0,"힐링,호캉스"
158,2018,34380,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,7,0,0,4,0,114893,4,1,49,8,21,1,0,0,10,0,0,5,0,0,"식도락,맛집투어"
159,2018,26040,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,40000,4,2,62,8,21,1,0,0,4,0,0,3,0,0,"힐링,호캉스"
160,2018,32060,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,4,0,150000,4,1,57,3,21,1,0,0,14,1,12,3,0,0,"힐링,호캉스"
161,2018,99999,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,50000,4,1,78,3,21,1,0,0,14,0,0,1,0,0,"축제,관광"
162,2018,35040,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,11,11,0,1,0,200000,4,1,60,10,21,1,0,0,3,5,2,0,0,0,엑티비티
163,2018,36310,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2,0,95000,5,1,28,1,21,1,0,0,12,11,6,3,0,0,"힐링,호캉스"
164,2018,38050,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,27000,4,1,75,1,21,1,0,0,2,4,1,1,0,0,"식도락,맛집투어"
165,2018,38110,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,4,1,140000,4,2,49,5,21,1,0,0,6,1,2,1,0,0,"힐링,호캉스"
166,2018,37420,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,120000,5,2,49,3,21,1,0,0,8,0,0,1,0,0,"식도락,맛집투어"
167,2018,37020,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,85000,4,1,53,2,21,1,0,0,11,14,0,3,0,0,"힐링,호캉스"
168,2018,38090,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,3,0,100000,4,2,60,5,21,1,0,0,11,8,4,1,0,0,"힐링,호캉스"
169,2018,37320,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,4,0,100000,4,1,51,5,21,1,0,0,4,9,11,1,0,0,"힐링,호캉스"
170,2018,38100,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,7,0,110000,4,1,72,1,21,1,0,0,3,14,0,1,0,0,엑티비티
171,2018,39020,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,3,0,3,0,600000,4,1,20,4,21,3,0,0,5,3,2,3,0,0,"힐링,호캉스"
172,2018,32410,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,70000,4,2,66,4,21,7,0,0,4,3,12,0,0,0,"힐링,호캉스"
173,2018,26310,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,25000,4,1,73,4,21,1,0,0,9,3,0,0,0,0,"힐링,호캉스"
174,2018,37020,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,4,0,96172,5,2,45,7,21,1,0,0,4,11,0,1,0,0,"힐링,호캉스"
175,2018,37010,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,4,0,45000,4,1,37,5,21,1,0,0,4,11,0,3,0,0,엑티비티
176,2018,38110,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,41000,4,2,76,2,21,1,0,0,10,2,0,1,0,0,"축제,관광"
177,2018,38390,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,10,3,150000,5,2,51,2,21,1,0,0,1,6,14,1,0,0,"힐링,호캉스"
178,2018,26030,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,20000,4,2,72,4,21,6,0,0,8,0,0,0,0,0,"힐링,호캉스"
179,2018,39010,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,3,4,4,0,420000,4,2,48,4,21,3,8,0,3,11,5,1,0,0,"힐링,호캉스"
180,2018,37020,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,1,1,4,0,180000,4,1,35,2,21,6,0,0,12,4,8,1,0,0,"힐링,호캉스"
181,2018,38100,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,40000,4,2,20,2,21,6,0,0,11,0,0,1,0,0,"축제,관광"
182,2018,38080,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,50000,4,2,56,2,21,1,0,0,4,1,0,1,0,0,"힐링,호캉스"
183,2018,37040,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,9,0,130000,4,2,75,2,21,1,0,0,3,0,0,1,0,0,"축제,관광"
184,2018,38030,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,80000,4,2,40,2,21,8,0,0,8,2,0,3,0,0,"축제,관광"
185,2018,38310,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,11,11,11,3,0,60000,4,1,59,1,21,1,0,0,8,0,0,1,0,0,"식도락,맛집투어"
186,2018,37010,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,21,0,46875,4,1,45,10,21,7,0,0,4,8,0,1,5,0,"힐링,호캉스"
187,2018,38110,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,11,0,0,1,0,10000,4,2,70,4,21,7,0,0,9,0,0,0,0,0,"힐링,호캉스"
188,2018,37020,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,83500,4,2,29,12,21,1,0,0,1,0,0,5,0,0,"식도락,맛집투어"
189,2018,37020,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,77198,4,2,70,12,21,1,0,0,5,0,0,5,0,0,"식도락,맛집투어"
190,2018,37010,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,114666,4,1,35,12,21,1,0,0,8,0,0,4,0,0,"식도락,맛집투어"
191,2018,38050,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,105474,4,1,63,12,21,1,0,0,1,0,0,5,0,0,"힐링,호캉스"
192,2018,37020,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,79695,4,2,52,12,21,1,0,0,5,0,0,5,0,0,"힐링,호캉스"
193,2018,38090,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,4,0,46428,4,2,43,8,21,1,0,0,11,1,0,1,0,0,"힐링,호캉스"
194,2018,11230,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,3,0,165405,4,1,26,8,21,6,5,10,10,0,0,3,0,0,엑티비티
195,2018,38080,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,11,0,0,4,0,30000,4,1,70,8,21,1,0,0,14,15,0,1,0,0,"힐링,호캉스"
196,2018,37090,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,2,0,140823,4,1,50,3,21,3,6,0,8,9,3,1,0,0,"축제,관광"
197,2018,38090,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,1,1,4,0,360000,4,2,50,6,21,1,0,0,14,3,6,1,0,0,"힐링,호캉스"
198,2018,38330,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,60000,4,1,60,6,21,1,0,0,8,9,11,3,0,0,"힐링,호캉스"
199,2018,37310,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,11,0,0,2,0,130000,4,2,72,6,21,1,0,0,10,9,12,1,0,0,"힐링,호캉스"
200,2018,38050,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,11,0,0,3,0,90000,4,1,45,4,21,1,0,0,8,0,0,1,3,0,"힐링,호캉스"
201,2018,38070,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,2,36891,5,2,38,12,21,1,0,0,4,14,1,1,0,0,엑티비티
202,2018,33360,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,40000,4,1,62,6,22,7,0,0,3,5,1,5,0,0,엑티비티
203,2018,37020,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,90000,4,1,17,8,22,1,0,0,9,4,3,3,0,0,"힐링,호캉스"
204,2018,38090,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,11,0,0,2,0,150000,4,2,68,11,22,1,0,0,2,8,5,1,0,0,"식도락,맛집투어"
205,2018,37350,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,100000,4,1,56,2,22,1,0,0,5,11,1,0,0,0,"힐링,호캉스"
206,2018,37020,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,20000,5,2,77,2,22,1,0,0,8,0,0,1,0,0,"식도락,맛집투어"
207,2018,32310,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,6,0,4,0,310112,4,1,24,12,22,1,0,0,4,5,1,3,0,0,엑티비티
208,2018,37020,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,90000,4,1,25,8,22,1,0,0,11,1,12,3,0,0,엑티비티
209,2018,37020,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,60000,4,1,42,8,22,1,0,0,12,11,3,3,0,0,"힐링,호캉스"
210,2018,99999,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,100000,4,2,35,7,22,1,0,0,8,0,0,4,0,0,"힐링,호캉스"
211,2018,37020,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,85000,4,2,36,5,22,6,0,0,1,14,0,3,0,0,엑티비티
212,2018,37010,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,48000,4,2,47,10,22,1,0,0,8,0,0,1,0,0,"식도락,맛집투어"
213,2018,37070,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,70000,5,1,57,11,22,1,0,0,2,8,0,4,0,0,"힐링,호캉스"
214,2018,37050,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,35505,5,2,43,11,22,1,0,0,3,14,2,1,0,0,"힐링,호캉스"
215,2018,37070,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,35000,4,1,66,11,22,1,0,0,2,5,3,1,0,0,"힐링,호캉스"
216,2018,36370,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,52000,4,1,60,2,22,7,0,0,1,9,14,3,0,0,"힐링,호캉스"
217,2018,37310,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,4,35000,5,2,54,10,22,1,0,0,8,0,0,1,0,0,"식도락,맛집투어"
218,2018,38400,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,20000,4,1,49,7,22,1,0,0,1,4,3,5,0,0,"힐링,호캉스"
219,2018,38330,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,36000,5,2,55,5,22,1,0,0,4,11,14,5,0,0,"힐링,호캉스"
220,2018,21090,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,64000,4,1,16,2,22,2,0,0,5,11,2,3,0,0,"힐링,호캉스"
221,2018,37010,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,50000,4,1,21,8,22,1,0,0,10,14,2,3,0,0,"힐링,호캉스"
222,2018,35360,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,32,0,50000,5,1,48,10,22,7,0,0,2,5,1,5,0,0,"힐링,호캉스"
223,2018,37070,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,40000,4,1,51,10,22,1,0,0,9,2,4,3,0,0,"힐링,호캉스"
224,2018,37040,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,35000,4,1,40,12,22,1,0,0,2,14,5,3,0,0,"힐링,호캉스"
225,2018,38380,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,50045,4,2,53,12,22,1,0,0,2,5,0,3,0,0,"힐링,호캉스"
226,2018,37320,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,35000,4,2,48,6,22,1,0,0,2,0,0,4,0,0,"힐링,호캉스"
227,2018,38100,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,104014,5,1,41,5,22,1,0,0,12,2,13,1,0,0,엑티비티
228,2018,11240,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,160000,4,2,16,5,22,2,0,0,2,14,12,3,0,0,엑티비티
229,2018,37020,37100,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,100000,4,2,24,9,22,6,9,0,1,11,2,3,0,0,"힐링,호캉스"
230,2018,37010,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,11,0,0,4,2,65000,4,2,40,1,22,1,0,0,4,2,8,1,0,0,"힐링,호캉스"
231,2018,37360,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,30000,4,1,16,10,22,6,0,0,14,5,1,3,0,0,엑티비티
232,2018,38100,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,75400,4,2,17,5,22,6,0,0,5,3,2,3,0,0,엑티비티
233,2018,33380,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,50000,4,2,56,3,22,7,0,0,11,4,0,3,0,0,"힐링,호캉스"
234,2018,37070,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,27000,4,1,39,10,22,9,0,0,3,2,4,5,0,0,"힐링,호캉스"
235,2018,24040,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,42857,4,1,40,10,22,7,6,0,9,3,2,0,0,0,"힐링,호캉스"
236,2018,37330,37050,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,4,2,100000,4,1,38,12,22,1,0,0,1,14,2,1,0,0,"힐링,호캉스"
237,2018,32060,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,6,0,100000,4,1,53,12,22,1,0,0,5,1,14,3,0,0,"힐링,호캉스"
238,2018,37360,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,50000,4,1,45,8,22,1,0,0,2,1,14,1,0,0,엑티비티
239,2018,11060,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,214000,5,2,22,4,22,2,5,0,1,14,2,3,0,0,엑티비티
240,2018,37100,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,80000,4,2,46,2,22,1,0,0,12,0,0,3,0,0,엑티비티
241,2018,37050,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,30000,4,2,60,2,22,1,0,0,3,1,12,3,0,0,"힐링,호캉스"
242,2018,31280,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,65000,4,1,39,2,22,1,0,0,8,11,0,3,0,0,"힐링,호캉스"
243,2018,37010,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,40000,4,1,25,7,22,6,0,0,8,3,9,3,0,0,"식도락,맛집투어"
244,2018,38110,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,2,120000,5,1,38,8,22,1,4,0,1,14,2,1,0,0,"힐링,호캉스"
245,2018,37360,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,2,33000,4,2,42,2,22,1,0,0,2,3,4,1,0,0,엑티비티
246,2018,37350,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,70000,4,2,25,9,22,4,0,0,1,11,14,3,0,0,"식도락,맛집투어"
247,2018,37020,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,73000,4,1,20,1,22,6,0,0,12,8,0,3,0,0,"힐링,호캉스"
248,2018,37010,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,70000,4,1,53,1,22,1,0,0,11,0,0,1,0,0,"힐링,호캉스"
249,2018,35330,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,6,0,4,0,243000,4,1,26,1,22,1,0,0,12,11,0,3,0,0,엑티비티
250,2018,37050,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,142105,4,2,19,1,22,1,0,0,11,0,0,3,0,0,엑티비티
251,2018,37020,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,2,83333,4,2,36,3,22,1,0,0,12,11,0,1,0,0,엑티비티
252,2018,21310,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,45000,4,1,55,4,22,1,0,0,8,3,2,3,0,0,"식도락,맛집투어"
253,2018,38080,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,100000,4,1,61,8,22,1,0,0,1,14,11,1,0,0,"힐링,호캉스"
254,2018,35360,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,100000,4,1,48,11,22,1,0,0,1,2,5,4,0,0,"힐링,호캉스"
255,2018,99999,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,39126,4,2,16,1,22,2,0,0,1,2,12,1,0,0,"축제,관광"
256,2018,37330,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,3,0,115000,4,1,72,2,22,1,0,0,11,12,0,1,0,0,"힐링,호캉스"
257,2018,36020,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,70000,4,2,48,2,22,1,0,0,12,3,0,2,0,0,"힐링,호캉스"
258,2018,37020,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,25000,4,1,33,6,22,1,0,0,12,1,0,1,0,0,"힐링,호캉스"
259,2018,37410,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,45000,4,1,43,6,22,1,0,0,2,12,0,1,0,0,"힐링,호캉스"
260,2018,37010,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,4,0,250000,4,2,21,6,22,1,0,0,3,5,12,1,0,0,"힐링,호캉스"
261,2018,99999,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,59000,4,1,42,3,22,1,0,0,5,2,8,1,0,0,"힐링,호캉스"
262,2018,21090,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2,0,180000,4,1,43,1,22,1,0,0,4,5,0,3,0,0,"힐링,호캉스"
263,2018,37320,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,31818,4,2,51,10,22,1,0,0,5,2,11,3,0,0,"힐링,호캉스"
264,2018,37360,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2,0,80000,3,1,73,2,22,1,0,0,4,3,0,1,0,0,"힐링,호캉스"
265,2018,35330,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,6,0,4,0,190000,4,2,26,1,22,1,0,0,10,3,12,3,0,0,엑티비티
266,2018,36020,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,58000,4,2,49,4,22,7,0,0,3,1,2,4,0,0,"힐링,호캉스"
267,2018,11030,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,87000,5,2,64,6,23,1,0,0,2,0,0,5,0,0,"힐링,호캉스"
268,2018,31190,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,130000,4,1,50,4,23,1,0,0,2,1,0,4,0,0,"축제,관광"
269,2018,33380,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,108974,4,2,65,4,23,8,0,0,2,1,11,5,0,0,"힐링,호캉스"
270,2018,11050,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,61000,5,1,18,5,23,5,6,0,1,2,11,3,0,0,엑티비티
271,2018,11240,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,2,70434,5,1,37,5,23,1,0,0,1,11,2,1,0,0,엑티비티
272,2018,11010,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,138000,5,1,29,6,23,1,0,0,2,7,0,3,0,0,엑티비티
273,2018,32390,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,7,2,170000,5,2,51,1,23,1,0,0,6,4,5,2,0,0,엑티비티
