,place_info,area,target
35580,율동제,전라남도 고흥군,"힐링, 호캉스"
35581,당두1제,전라남도 고흥군,"힐링, 호캉스"
35582,성산제,전라남도 해남군,"힐링, 호캉스"
35583,굴목방죽,충청남도 홍성군,"힐링, 호캉스"
35584,남당지,충청남도 홍성군,"힐링, 호캉스"
35585,도룡제,전라남도 강진군,"힐링, 호캉스"
35586,기지,경상북도 의성군,"힐링, 호캉스"
35587,회서소유지,충청남도 부여군,"힐링, 호캉스"
35588,소호제,전라남도 여수시,"힐링, 호캉스"
35589,연동제,전라북도 고창군,"힐링, 호캉스"
35590,금강2제,전라남도 신안군,"힐링, 호캉스"
35591,석포제,전라남도 영암군,"힐링, 호캉스"
35592,금강제,전라남도 영암군,"힐링, 호캉스"
35593,만수제,전라남도 영암군,"힐링, 호캉스"
35594,곽주제,전라남도 무안군,"힐링, 호캉스"
35595,관동제,전라북도 고창군,"힐링, 호캉스"
35596,고룡소류지,경상남도 하동군,"힐링, 호캉스"
35597,정동제,전라남도 화순군,"힐링, 호캉스"
35598,양실제,전라북도 고창군,"힐링, 호캉스"
35599,수하제,전라남도 함평군,"힐링, 호캉스"
35600,유촌제,전라남도 함평군,"힐링, 호캉스"
35601,석문제,광주광역시 광산구,"힐링, 호캉스"
35602,한골2제,경상남도 하동군,"힐링, 호캉스"
35603,농소제,전라남도 곡성군,"힐링, 호캉스"
35604,칠백제,전라남도 영광군,"힐링, 호캉스"
35605,마산제,전라남도 장성군,"힐링, 호캉스"
35606,월평제,전라남도 곡성군,"힐링, 호캉스"
35607,양신저수지,전라북도 순창군,"힐링, 호캉스"
35608,주산제,전라북도 고창군,"힐링, 호캉스"
35609,먹방제,전라북도 고창군,"힐링, 호캉스"
35610,백련제,전라북도 정읍시,"힐링, 호캉스"
35611,서전제,전라북도 임실군,"힐링, 호캉스"
35612,존골못,경상남도 거창군,"힐링, 호캉스"
35613,수풍제,전라북도 임실군,"힐링, 호캉스"
35614,복흥제,전라북도 정읍시,"힐링, 호캉스"
35615,용흥제,전라북도 정읍시,"힐링, 호캉스"
35616,음성제,전라북도 정읍시,"힐링, 호캉스"
35617,굴치방죽,전라북도 임실군,"힐링, 호캉스"
35618,수덕양어장농원,전라북도 진안군,"힐링, 호캉스"
35619,수천제,전라북도 임실군,"힐링, 호캉스"
35620,애꽃지,대구광역시 달성군,"힐링, 호캉스"
35621,입실지,경상북도 경주시,"힐링, 호캉스"
35622,새못,경상북도 경산시,"힐링, 호캉스"
35623,왕암제,전라북도 김제시,"힐링, 호캉스"
35624,후곡제,전라북도 전주시,"힐링, 호캉스"
35625,명덕제,전라북도 완주군,"힐링, 호캉스"
35626,화곡저수지,전라북도 완주군,"힐링, 호캉스"
35627,인풍제,전라북도 완주군,"힐링, 호캉스"
35628,오성제저수지,전라북도 완주군,"힐링, 호캉스"
35629,유곡제,전라북도 군산시,"힐링, 호캉스"
35630,신왕제,전라북도 익산시,"힐링, 호캉스"
35631,신용지,대구광역시 동구,"힐링, 호캉스"
35632,부남주말농장,전라북도 무주군,액티비티
35633,영광춘성굴비,전라남도 영광군,"식도락, 맛집투어"
35634,진주굴비수산,전라남도 영광군,"식도락, 맛집투어"
35635,공수전계곡,강원도 양양군,액티비티
35636,서울성곽순례길,서울특별시 중구,"힐링, 호캉스"
35637,개삼터테마공원,충청남도 금산군,"힐링, 호캉스"
35638,메이즈랜드,제주특별자치도 제주시,액티비티
35639,수정사,충청남도 금산군,"힐링, 호캉스"
35640,낙양사,부산광역시 북구,"힐링, 호캉스"
35641,지장사,강원도 양양군,"힐링, 호캉스"
35642,보현사,충청북도 옥천군,"힐링, 호캉스"
35643,우리들기념품,부산광역시 부산진구,"식도락, 맛집투어"
35644,견성암,경상남도 의령군,"힐링, 호캉스"
35645,기동법화사,경상남도 함양군,"힐링, 호캉스"
35646,성불사,경상남도 김해시,"힐링, 호캉스"
35647,동강사,강원도 양구군,"힐링, 호캉스"
35648,보광사,대구광역시 서구,"힐링, 호캉스"
35649,수월사절,경기도 화성시,"힐링, 호캉스"
35650,청명암,경기도 수원시,"힐링, 호캉스"
35651,보령사,충청남도 당진시,"힐링, 호캉스"
35652,한국선물주식회사,경기도 용인시,"식도락, 맛집투어"
35653,칠보사,서울특별시 성북구,"힐링, 호캉스"
35654,연풍사절,강원도 속초시,"힐링, 호캉스"
35655,형제돗자리,대전광역시 중구,"식도락, 맛집투어"
35656,대봉정사,충청북도 충주시,"힐링, 호캉스"
35657,원각사,경상북도 포항시,"힐링, 호캉스"
35658,연예인불자회,서울특별시 마포구,"힐링, 호캉스"
35659,화엄사,충청북도 보은군,"힐링, 호캉스"
35660,해광사,부산광역시 사상구,"힐링, 호캉스"
35661,미륵암,부산광역시 사하구,"힐링, 호캉스"
35662,대한불교선조계종,대구광역시 수성구,"힐링, 호캉스"
35663,무애사,강원도 정선군,"힐링, 호캉스"
35664,금메달공예방,울산광역시 북구,"식도락, 맛집투어"
35665,지장암,광주광역시 북구,"힐링, 호캉스"
35666,성혜암,경상북도 상주시,"힐링, 호캉스"
35667,보운사,서울특별시 관악구,"힐링, 호캉스"
35668,청련사,충청북도 단양군,"힐링, 호캉스"
35669,대명사,충청북도 제천시,"힐링, 호캉스"
35670,문수사,경상남도 창원시,"힐링, 호캉스"
35671,연등사,충청북도 충주시,"힐링, 호캉스"
35672,불정사,부산광역시 동구,"힐링, 호캉스"
35673,시민공예사,전라남도 여수시,"식도락, 맛집투어"
35674,연화사,서울특별시 금천구,"힐링, 호캉스"
35675,흥국사,전라북도 전주시,"힐링, 호캉스"
35676,사문사,강원도 철원군,"힐링, 호캉스"
35677,구방사,강원도 삼척시,"힐링, 호캉스"
35678,목련정사,경상남도 밀양시,"힐링, 호캉스"
35679,응선사,서울특별시 종로구,"힐링, 호캉스"
35680,법국사,부산광역시 연제구,"힐링, 호캉스"
35681,성진사,경상남도 통영시,"힐링, 호캉스"
35682,도연사,강원도 원주시,"힐링, 호캉스"
35683,법천사,전라북도 남원시,"힐링, 호캉스"
35684,미광공예사,서울특별시 중구,"식도락, 맛집투어"
35685,성주특산물전시판매장,경상북도 성주군,"식도락, 맛집투어"
35686,고불사,충청남도 천안시,"힐링, 호캉스"
35687,청담사,경기도 고양시,"힐링, 호캉스"
35688,보성암,경상남도 사천시,"힐링, 호캉스"
35689,선왕사,전라남도 영암군,"힐링, 호캉스"
35690,거북공예사,인천광역시 미추홀구,"식도락, 맛집투어"
35691,반야사,부산광역시 동래구,"힐링, 호캉스"
35692,복성암,경상남도 밀양시,"힐링, 호캉스"
35693,관현사,서울특별시 서초구,"힐링, 호캉스"
35694,국사암,전라북도 순창군,"힐링, 호캉스"
35695,봉선사,충청북도 제천시,"힐링, 호캉스"
35696,고드미녹색마을,충청북도 청주시,액티비티
35697,약정사,경상북도 영천시,"힐링, 호캉스"
35698,삼덕사,충청남도 금산군,"힐링, 호캉스"
35699,무량사,충청남도 논산시,"힐링, 호캉스"
35700,붓다사,대구광역시 달서구,"힐링, 호캉스"
35701,수효정사,대구광역시 수성구,"힐링, 호캉스"
35702,벽종사,경상북도 포항시,"힐링, 호캉스"
35703,황영사,경기도 파주시,"힐링, 호캉스"
35704,해원사,전라북도 군산시,"힐링, 호캉스"
35705,미림공예사,대구광역시 북구,"식도락, 맛집투어"
35706,봉향각,서울특별시 종로구,"힐링, 호캉스"
35707,신백련정사,서울특별시 종로구,"힐링, 호캉스"
35708,용화사,경기도 김포시,"힐링, 호캉스"
35709,법천사,경상북도 구미시,"힐링, 호캉스"
35710,정은사,부산광역시 동래구,"힐링, 호캉스"
35711,문성암사찰,전라남도 나주시,"힐링, 호캉스"
35712,대원사,서울특별시 영등포구,"힐링, 호캉스"
35713,령취사,경상북도 영천시,"힐링, 호캉스"
35714,명덕사,경기도 의정부시,"힐링, 호캉스"
35715,옹달샘유원지,강원도 화천군,액티비티
35716,상징조형물,전라남도 나주시,"힐링, 호캉스"
35717,생곡지구,경상북도 구미시,"힐링, 호캉스"
35718,수천암포교원,서울특별시 양천구,"힐링, 호캉스"
35719,약천사,경기도 파주시,"힐링, 호캉스"
35720,지두리해수욕장,인천광역시 옹진군,액티비티
35721,범바위전망대,전라남도 완도군,"힐링, 호캉스"
35722,전등사,부산광역시 동래구,"힐링, 호캉스"
35723,송면계곡,충청북도 괴산군,액티비티
35724,심원계곡,전라북도 남원시,액티비티
35725,남천예술인마을,전라남도 나주시,"힐링, 호캉스"
35726,광제서원,경상남도 진주시,"축제, 관광"
35727,인성서원,서울특별시 관악구,"축제, 관광"
35728,금산서원,경상북도 의성군,"축제, 관광"
35729,성불계곡,전라남도 광양시,액티비티
35730,디보빌리지,경기도 용인시,"힐링, 호캉스"
35731,서울세계불꽃축제,서울특별시 영등포구,"축제, 관광"
35732,나남수목원,경기도 포천시,"축제, 관광"
35733,서울등축제,서울특별시 종로구,"축제, 관광"
35734,간척지전망대,전라북도 부안군,"힐링, 호캉스"
35735,상곡수목원,충청남도 금산군,"축제, 관광"
35736,장산산림욕장,부산광역시 해운대구,"축제, 관광"
35737,송림사,서울특별시 은평구,"힐링, 호캉스"
35738,북성공구골목,대구광역시 중구,"식도락, 맛집투어"
35739,연저수지,경상북도 의성군,"힐링, 호캉스"
35740,밀인사,서울특별시 종로구,"힐링, 호캉스"
35741,선녀와나무꾼테마공원추억의테마공원,제주특별자치도 제주시,액티비티
35742,다락수목원,경기도 가평군,"축제, 관광"
35743,봉황계곡,충청북도 충주시,액티비티
35744,두밀계곡,경기도 가평군,액티비티
35745,도남항등대,경상남도 통영시,"힐링, 호캉스"
35746,영천댐공원,경상북도 영천시,"힐링, 호캉스"
35747,국립등대박물관호미곶등대,경상북도 포항시,"힐링, 호캉스"
35748,보광사,경기도 의정부시,"힐링, 호캉스"
35749,곡운구곡제8곡융의연,강원도 화천군,액티비티
35750,대덕사,부산광역시 동래구,"힐링, 호캉스"
35751,달성보전망대,대구광역시 달성군,"힐링, 호캉스"
35752,신길벚꽃거리,서울특별시 영등포구,"힐링, 호캉스"
35753,불령사,경상북도 청도군,"힐링, 호캉스"
35754,세진암,경상남도 거제시,"힐링, 호캉스"
35755,혜류정사,충청북도 영동군,"힐링, 호캉스"
35756,능화숲,경상남도 사천시,"힐링, 호캉스"
35757,영축사,경상북도 경주시,"힐링, 호캉스"
35758,금봉사,경상북도 성주군,"힐링, 호캉스"
35759,무궁화마을,강원도 홍천군,액티비티
35760,천관사,경상남도 김해시,"힐링, 호캉스"
35761,정법사,경상남도 합천군,"힐링, 호캉스"
35762,펀아쿠아,경상남도 김해시,액티비티
35763,토토도자기공방,경상북도 경주시,"식도락, 맛집투어"
35764,호국사,경기도 의정부시,"힐링, 호캉스"
35765,약수암,경기도 파주시,"힐링, 호캉스"
35766,자인사,서울특별시 성북구,"힐링, 호캉스"
35767,은성사,인천광역시 부평구,"힐링, 호캉스"
35768,덕진사,충청남도 아산시,"힐링, 호캉스"
35769,안심사,경기도 양평군,"힐링, 호캉스"
35770,무상사,충청북도 청주시,"힐링, 호캉스"
35771,봉덕사,경상북도 문경시,"힐링, 호캉스"
35772,정토사,충청북도 괴산군,"힐링, 호캉스"
35773,약수암,강원도 영월군,"힐링, 호캉스"
35774,황우암,충청북도 단양군,"힐링, 호캉스"
35775,정각사,경상북도 포항시,"힐링, 호캉스"
35776,자옥사,경상북도 경주시,"힐링, 호캉스"
35777,미타사,대구광역시 수성구,"힐링, 호캉스"
35778,영도사,경상남도 합천군,"힐링, 호캉스"
35779,원광사,경상북도 고령군,"힐링, 호캉스"
35780,화암사,대전광역시 서구,"힐링, 호캉스"
35781,한주선원,충청남도 금산군,"힐링, 호캉스"
35782,천수암,충청남도 논산시,"힐링, 호캉스"
35783,백운사,전라북도 완주군,"힐링, 호캉스"
35784,회연암,전라북도 진안군,"힐링, 호캉스"
35785,경해사,충청남도 공주시,"힐링, 호캉스"
35786,백련정사,전라남도 장성군,"힐링, 호캉스"
35787,약명암,경상남도 밀양시,"힐링, 호캉스"
35788,일월암,경상남도 창원시,"힐링, 호캉스"
35789,일광사,경상남도 창원시,"힐링, 호캉스"
35790,내원암,경상남도 거제시,"힐링, 호캉스"
35791,법이사,경상남도 의령군,"힐링, 호캉스"
35792,약손암,전라북도 정읍시,"힐링, 호캉스"
35793,반야사,전라남도 구례군,"힐링, 호캉스"
35794,보각사,전라남도 고흥군,"힐링, 호캉스"
35795,삼성상회터,대구광역시 중구,"힐링, 호캉스"
35796,딸기삼촌,충청남도 논산시,액티비티
35797,덕흥사,강원도 양양군,"힐링, 호캉스"
35798,석방렴,경상남도 남해군,"힐링, 호캉스"
35799,포천백운계곡동장군축제,경기도 포천시,"축제, 관광"
35800,정릉유원지,서울특별시 성북구,액티비티
35801,사자바위,경상북도 울릉군,"힐링, 호캉스"
35802,보림사,경기도 남양주시,"힐링, 호캉스"
35803,청정암,경기도 연천군,"힐링, 호캉스"
35804,검단산천신암,경기도 하남시,"힐링, 호캉스"
35805,성불사,대구광역시 동구,"힐링, 호캉스"
35806,해동선원,대전광역시 중구,"힐링, 호캉스"
35807,기원정사,서울특별시 광진구,"힐링, 호캉스"
35808,익간보,제주특별자치도 제주시,"식도락, 맛집투어"
35809,소충사,전라남도 나주시,"힐링, 호캉스"
35810,서귀포겨울바다펭귄수영대회,제주특별자치도 서귀포시,"축제, 관광"
35811,문래문화투어올래문래,서울특별시 영등포구,"축제, 관광"
35812,기장미역다시마축제,부산광역시 기장군,"축제, 관광"
35813,희망의운동화나눔축제,서울특별시 종로구,"축제, 관광"
35814,플레이쇼,경기도 고양시,"축제, 관광"
